Baseline,JET SDG,SDG Push,Year,indicator,Enhanced NDC
7.144,9.392,8.972,2074,ENDEM_per_capita,7.55102
7.346,9.652,9.281,2075,ENDEM_per_capita,7.72042
7.553,9.916,9.598,2076,ENDEM_per_capita,7.88988
7.765,10.18,9.925,2077,ENDEM_per_capita,8.06017
7.982,10.45,10.26,2078,ENDEM_per_capita,8.23128
8.205,10.72,10.61,2079,ENDEM_per_capita,8.40355
8.433,11,10.96,2080,ENDEM_per_capita,8.57879
8.667,11.27,11.33,2081,ENDEM_per_capita,8.74343
8.907,11.55,11.7,2082,ENDEM_per_capita,8.91088
9.154,11.83,12.09,2083,ENDEM_per_capita,9.08169
9.408,12.13,12.49,2084,ENDEM_per_capita,9.25829
9.67,12.43,12.91,2085,ENDEM_per_capita,9.43895
9.939,12.75,13.35,2086,ENDEM_per_capita,9.62496
10.22,13.07,13.79,2087,ENDEM_per_capita,9.81604
10.5,13.39,14.25,2088,ENDEM_per_capita,10.01
10.79,13.72,14.72,2089,ENDEM_per_capita,10.21
11.09,14.06,15.2,2090,ENDEM_per_capita,10.42
11.39,14.4,15.69,2091,ENDEM_per_capita,10.62
11.7,14.77,16.18,2092,ENDEM_per_capita,10.85
12.02,15.14,16.69,2093,ENDEM_per_capita,11.08
12.34,15.5,17.2,2094,ENDEM_per_capita,11.31
12.67,15.87,17.72,2095,ENDEM_per_capita,11.54
13.01,16.23,18.25,2096,ENDEM_per_capita,11.76
13.35,16.59,18.78,2097,ENDEM_per_capita,11.99
13.69,16.95,19.33,2098,ENDEM_per_capita,12.21
14.05,17.21,19.89,2099,ENDEM_per_capita,12.36
14.39,17.44,20.43,2100,ENDEM_per_capita,12.5
1.099,1.099,1.099,2019,ENP_Coal,1.09942
1.079,1.079,1.079,2020,ENP_Coal,1.07888
1.071,1.071,1.071,2021,ENP_Coal,1.07092
1.063,1.063,1.063,2022,ENP_Coal,1.06258
1.057,1.057,1.057,2023,ENP_Coal,1.05692
1.042,1.042,1.042,2024,ENP_Coal,1.04248
1.024,1.024,1.024,2025,ENP_Coal,1.0238
1.004,0.994,1.004,2026,ENP_Coal,0.99376
0.988,0.954,0.987,2027,ENP_Coal,0.95438
0.974,0.908,0.973,2028,ENP_Coal,0.90834
0.963,0.86,0.963,2029,ENP_Coal,0.86027
0.953,0.813,0.954,2030,ENP_Coal,0.81206
0.94,0.768,0.943,2031,ENP_Coal,0.76594
0.922,0.729,0.928,2032,ENP_Coal,0.72613
0.901,0.697,0.909,2033,ENP_Coal,0.69211
0.877,0.669,0.887,2034,ENP_Coal,0.6627
0.852,0.644,0.864,2035,ENP_Coal,0.63654
0.826,0.622,0.839,2036,ENP_Coal,0.61292
0.801,0.601,0.814,2037,ENP_Coal,0.59091
0.776,0.578,0.79,2038,ENP_Coal,0.56695
0.752,0.552,0.766,2039,ENP_Coal,0.54148
0.729,0.526,0.742,2040,ENP_Coal,0.51498
0.706,0.499,0.719,2041,ENP_Coal,0.48839
0.684,0.472,0.697,2042,ENP_Coal,0.46242
0.661,0.447,0.675,2043,ENP_Coal,0.43854
0.64,0.425,0.654,2044,ENP_Coal,0.41676
0.618,0.406,0.633,2045,ENP_Coal,0.39695
0.598,0.388,0.612,2046,ENP_Coal,0.37879
0.579,0.372,0.592,2047,ENP_Coal,0.36291
0.561,0.361,0.575,2048,ENP_Coal,0.3513
0.544,0.353,0.559,2049,ENP_Coal,0.34268
0.53,0.347,0.544,2050,ENP_Coal,0.33599
0.518,0.343,0.533,2051,ENP_Coal,0.33108
0.509,0.341,0.524,2052,ENP_Coal,0.32715
0.502,0.339,0.517,2053,ENP_Coal,0.32437
0.496,0.339,0.512,2054,ENP_Coal,0.3226
0.489,0.338,0.505,2055,ENP_Coal,0.32144
0.483,0.338,0.499,2056,ENP_Coal,0.32013
0.477,0.337,0.494,2057,ENP_Coal,0.31881
0.471,0.335,0.49,2058,ENP_Coal,0.31615
0.47,0.334,0.49,2059,ENP_Coal,0.31417
0.47,0.334,0.492,2060,ENP_Coal,0.31172
0.473,0.334,0.497,2061,ENP_Coal,0.30999
0.477,0.334,0.504,2062,ENP_Coal,0.30812
0.48,0.334,0.51,2063,ENP_Coal,0.3065
0.483,0.335,0.516,2064,ENP_Coal,0.3051
0.487,0.337,0.522,2065,ENP_Coal,0.30401
0.492,0.339,0.533,2066,ENP_Coal,0.30428
0.502,0.344,0.547,2067,ENP_Coal,0.30567
0.515,0.35,0.564,2068,ENP_Coal,0.30834
0.532,0.358,0.583,2069,ENP_Coal,0.31229
0.551,0.367,0.607,2070,ENP_Coal,0.31762
0.571,0.378,0.623,2071,ENP_Coal,0.32429
0.594,0.392,0.633,2072,ENP_Coal,0.33267
0.615,0.408,0.641,2073,ENP_Coal,0.3427
0.633,0.424,0.657,2074,ENP_Coal,0.35421
0.661,0.442,0.685,2075,ENP_Coal,0.36746
0.693,0.46,0.721,2076,ENP_Coal,0.38133
0.73,0.479,0.762,2077,ENP_Coal,0.39622
0.772,0.496,0.806,2078,ENP_Coal,0.41048
0.818,0.513,0.853,2079,ENP_Coal,0.42462
0.867,0.527,0.904,2080,ENP_Coal,0.43732
0.921,0.542,0.96,2081,ENP_Coal,0.4498
0.98,0.553,1.021,2082,ENP_Coal,0.45918
1.044,0.563,1.089,2083,ENP_Coal,0.46715
1.113,0.571,1.164,2084,ENP_Coal,0.47376
1.189,0.577,1.248,2085,ENP_Coal,0.47895
1.271,0.581,1.34,2086,ENP_Coal,0.48307
1.362,0.585,1.443,2087,ENP_Coal,0.48598
1.461,0.588,1.557,2088,ENP_Coal,0.48812
1.57,0.591,1.684,2089,ENP_Coal,0.48972
1.69,0.593,1.825,2090,ENP_Coal,0.49097
1.821,0.596,1.977,2091,ENP_Coal,0.49195
1.96,0.599,2.138,2092,ENP_Coal,0.49281
2.106,0.602,2.305,2093,ENP_Coal,0.49386
2.252,0.608,2.477,2094,ENP_Coal,0.49631
2.398,0.614,2.616,2095,ENP_Coal,0.49995
2.545,0.623,2.737,2096,ENP_Coal,0.50535
2.665,0.633,2.819,2097,ENP_Coal,0.51164
2.77,0.644,2.878,2098,ENP_Coal,0.51905
2.863,0.656,2.921,2099,ENP_Coal,0.52702
2.958,0.666,2.956,2100,ENP_Coal,0.53377
0.547,0.547,0.547,2019,ENP_Gas,0.54664
0.557,0.557,0.557,2020,ENP_Gas,0.55705
0.609,0.609,0.609,2021,ENP_Gas,0.60859
0.673,0.673,0.673,2022,ENP_Gas,0.67304
0.718,0.718,0.718,2023,ENP_Gas,0.71763
0.738,0.738,0.738,2024,ENP_Gas,0.73764
0.756,0.756,0.756,2025,ENP_Gas,0.75582
0.776,0.773,0.776,2026,ENP_Gas,0.77279
0.799,0.785,0.799,2027,ENP_Gas,0.78478
0.826,0.788,0.825,2028,ENP_Gas,0.78858
0.853,0.783,0.852,2029,ENP_Gas,0.78316
0.88,0.773,0.881,2030,ENP_Gas,0.77207
0.907,0.76,0.91,2031,ENP_Gas,0.75754
0.934,0.749,0.941,2032,ENP_Gas,0.74485
0.96,0.742,0.973,2033,ENP_Gas,0.73571
0.988,0.74,1.005,2034,ENP_Gas,0.73051
1.015,0.742,1.037,2035,ENP_Gas,0.72908
1.041,0.746,1.069,2036,ENP_Gas,0.72925
1.068,0.752,1.101,2037,ENP_Gas,0.73169
1.096,0.758,1.131,2038,ENP_Gas,0.73419
1.124,0.761,1.162,2039,ENP_Gas,0.73531
1.152,0.758,1.194,2040,ENP_Gas,0.72979
1.182,0.75,1.227,2041,ENP_Gas,0.71912
1.213,0.738,1.267,2042,ENP_Gas,0.70558
1.256,0.724,1.314,2043,ENP_Gas,0.69061
1.289,0.71,1.353,2044,ENP_Gas,0.67648
1.321,0.697,1.398,2045,ENP_Gas,0.66296
1.36,0.685,1.446,2046,ENP_Gas,0.64992
1.398,0.674,1.49,2047,ENP_Gas,0.63828
1.437,0.669,1.539,2048,ENP_Gas,0.6314
1.478,0.672,1.589,2049,ENP_Gas,0.63199
1.52,0.683,1.639,2050,ENP_Gas,0.63892
1.561,0.702,1.69,2051,ENP_Gas,0.65318
1.601,0.727,1.74,2052,ENP_Gas,0.67116
1.64,0.754,1.788,2053,ENP_Gas,0.69305
1.679,0.782,1.84,2054,ENP_Gas,0.71888
1.716,0.808,1.893,2055,ENP_Gas,0.74498
1.765,0.828,1.95,2056,ENP_Gas,0.76512
1.811,0.845,2.011,2057,ENP_Gas,0.78295
1.862,0.852,2.075,2058,ENP_Gas,0.79039
1.914,0.858,2.143,2059,ENP_Gas,0.79551
1.966,0.859,2.211,2060,ENP_Gas,0.79408
2.018,0.856,2.283,2061,ENP_Gas,0.79105
2.072,0.851,2.358,2062,ENP_Gas,0.78446
2.128,0.845,2.434,2063,ENP_Gas,0.7749
2.188,0.839,2.511,2064,ENP_Gas,0.7642
2.249,0.833,2.591,2065,ENP_Gas,0.75476
2.312,0.83,2.67,2066,ENP_Gas,0.74707
2.374,0.83,2.749,2067,ENP_Gas,0.74077
2.434,0.831,2.814,2068,ENP_Gas,0.73616
2.493,0.835,2.847,2069,ENP_Gas,0.73305
2.553,0.841,2.861,2070,ENP_Gas,0.73135
2.612,0.848,2.864,2071,ENP_Gas,0.73137
2.672,0.857,2.859,2072,ENP_Gas,0.73394
2.733,0.868,2.853,2073,ENP_Gas,0.73873
2.771,0.877,2.848,2074,ENP_Gas,0.74393
2.8,0.888,2.825,2075,ENP_Gas,0.75014
2.803,0.896,2.799,2076,ENP_Gas,0.75425
2.804,0.903,2.768,2077,ENP_Gas,0.76047
2.787,0.906,2.727,2078,ENP_Gas,0.7628
2.754,0.907,2.683,2079,ENP_Gas,0.76312
2.711,0.904,2.638,2080,ENP_Gas,0.76036
2.661,0.9,2.591,2081,ENP_Gas,0.75692
2.608,0.892,2.545,2082,ENP_Gas,0.74896
2.552,0.881,2.499,2083,ENP_Gas,0.74002
2.497,0.868,2.455,2084,ENP_Gas,0.7284
2.443,0.853,2.414,2085,ENP_Gas,0.71439
2.39,0.837,2.375,2086,ENP_Gas,0.69868
2.34,0.821,2.34,2087,ENP_Gas,0.68178
2.293,0.805,2.308,2088,ENP_Gas,0.66427
2.248,0.79,2.279,2089,ENP_Gas,0.64655
2.206,0.775,2.254,2090,ENP_Gas,0.62921
2.167,0.762,2.232,2091,ENP_Gas,0.61252
2.133,0.751,2.211,2092,ENP_Gas,0.59668
2.101,0.742,2.192,2093,ENP_Gas,0.58261
2.07,0.736,2.175,2094,ENP_Gas,0.57144
2.04,0.731,2.163,2095,ENP_Gas,0.56389
2.011,0.727,2.157,2096,ENP_Gas,0.55987
1.985,0.722,2.154,2097,ENP_Gas,0.55884
1.961,0.718,2.155,2098,ENP_Gas,0.56115
1.937,0.713,2.155,2099,ENP_Gas,0.56503
1.919,0.706,2.137,2100,ENP_Gas,0.5678
0.088,0.088,0.088,2019,ENP_Hydro,0.08812
0.09,0.09,0.09,2020,ENP_Hydro,0.0899
0.104,0.104,0.104,2021,ENP_Hydro,0.10373
0.125,0.125,0.125,2022,ENP_Hydro,0.12524
0.143,0.143,0.143,2023,ENP_Hydro,0.14315
0.155,0.155,0.155,2024,ENP_Hydro,0.15478
0.167,0.169,0.167,2025,ENP_Hydro,0.16941
0.179,0.186,0.179,2026,ENP_Hydro,0.18569
0.194,0.202,0.194,2027,ENP_Hydro,0.20252
0.21,0.218,0.21,2028,ENP_Hydro,0.2184
0.228,0.232,0.228,2029,ENP_Hydro,0.23259
0.247,0.245,0.247,2030,ENP_Hydro,0.24466
0.265,0.255,0.266,2031,ENP_Hydro,0.25442
0.281,0.265,0.284,2032,ENP_Hydro,0.26274
0.296,0.274,0.301,2033,ENP_Hydro,0.27083
0.31,0.284,0.316,2034,ENP_Hydro,0.2789
0.323,0.294,0.332,2035,ENP_Hydro,0.28753
0.336,0.305,0.346,2036,ENP_Hydro,0.297
0.347,0.318,0.359,2037,ENP_Hydro,0.30712
0.358,0.329,0.372,2038,ENP_Hydro,0.31688
0.368,0.34,0.384,2039,ENP_Hydro,0.32575
0.378,0.348,0.395,2040,ENP_Hydro,0.33167
0.387,0.352,0.405,2041,ENP_Hydro,0.33423
0.396,0.353,0.415,2042,ENP_Hydro,0.33426
0.404,0.352,0.424,2043,ENP_Hydro,0.33316
0.411,0.351,0.433,2044,ENP_Hydro,0.33208
0.418,0.351,0.441,2045,ENP_Hydro,0.33143
0.426,0.351,0.45,2046,ENP_Hydro,0.33148
0.433,0.352,0.458,2047,ENP_Hydro,0.33246
0.441,0.355,0.468,2048,ENP_Hydro,0.33589
0.451,0.363,0.479,2049,ENP_Hydro,0.34322
0.462,0.374,0.491,2050,ENP_Hydro,0.35325
0.475,0.387,0.503,2051,ENP_Hydro,0.36718
0.485,0.4,0.511,2052,ENP_Hydro,0.38065
0.493,0.414,0.517,2053,ENP_Hydro,0.39418
0.501,0.428,0.523,2054,ENP_Hydro,0.40766
0.508,0.439,0.528,2055,ENP_Hydro,0.41976
0.514,0.448,0.534,2056,ENP_Hydro,0.42878
0.52,0.454,0.539,2057,ENP_Hydro,0.43683
0.525,0.456,0.546,2058,ENP_Hydro,0.44004
0.529,0.457,0.553,2059,ENP_Hydro,0.44223
0.534,0.458,0.56,2060,ENP_Hydro,0.44175
0.538,0.457,0.567,2061,ENP_Hydro,0.44181
0.542,0.458,0.573,2062,ENP_Hydro,0.44166
0.548,0.459,0.58,2063,ENP_Hydro,0.44239
0.553,0.462,0.586,2064,ENP_Hydro,0.44434
0.558,0.466,0.591,2065,ENP_Hydro,0.44762
0.564,0.472,0.596,2066,ENP_Hydro,0.45251
0.569,0.48,0.602,2067,ENP_Hydro,0.45929
0.574,0.489,0.607,2068,ENP_Hydro,0.46765
0.579,0.5,0.61,2069,ENP_Hydro,0.47708
0.584,0.511,0.611,2070,ENP_Hydro,0.48759
0.587,0.522,0.612,2071,ENP_Hydro,0.49873
0.591,0.533,0.615,2072,ENP_Hydro,0.51008
0.595,0.544,0.619,2073,ENP_Hydro,0.52135
0.601,0.553,0.625,2074,ENP_Hydro,0.53217
0.607,0.564,0.631,2075,ENP_Hydro,0.54311
0.614,0.572,0.64,2076,ENP_Hydro,0.55235
0.621,0.58,0.648,2077,ENP_Hydro,0.56182
0.629,0.586,0.657,2078,ENP_Hydro,0.56897
0.637,0.592,0.666,2079,ENP_Hydro,0.57612
0.645,0.597,0.676,2080,ENP_Hydro,0.58126
0.653,0.602,0.685,2081,ENP_Hydro,0.58685
0.662,0.608,0.695,2082,ENP_Hydro,0.5912
0.671,0.613,0.705,2083,ENP_Hydro,0.59647
0.68,0.62,0.716,2084,ENP_Hydro,0.60179
0.69,0.626,0.727,2085,ENP_Hydro,0.60734
0.7,0.634,0.738,2086,ENP_Hydro,0.61327
0.71,0.641,0.751,2087,ENP_Hydro,0.61968
0.722,0.649,0.764,2088,ENP_Hydro,0.6265
0.733,0.658,0.778,2089,ENP_Hydro,0.63364
0.745,0.666,0.793,2090,ENP_Hydro,0.64107
0.757,0.675,0.808,2091,ENP_Hydro,0.64867
0.77,0.683,0.823,2092,ENP_Hydro,0.65635
0.783,0.692,0.84,2093,ENP_Hydro,0.66414
0.797,0.7,0.857,2094,ENP_Hydro,0.67216
0.811,0.709,0.873,2095,ENP_Hydro,0.68028
0.826,0.718,0.89,2096,ENP_Hydro,0.68844
0.842,0.727,0.905,2097,ENP_Hydro,0.69652
0.858,0.736,0.92,2098,ENP_Hydro,0.70446
0.874,0.745,0.934,2099,ENP_Hydro,0.71188
0.89,0.754,0.946,2100,ENP_Hydro,0.71893
0.024,0.024,0.024,2019,ENP_Nuclear,0.02437
0.023,0.023,0.023,2020,ENP_Nuclear,0.02273
0.023,0.023,0.023,2021,ENP_Nuclear,0.0225
0.022,0.022,0.022,2022,ENP_Nuclear,0.0223
0.022,0.022,0.022,2023,ENP_Nuclear,0.0221
0.022,0.022,0.022,2024,ENP_Nuclear,0.02175
0.021,0.023,0.021,2025,ENP_Nuclear,0.02346
0.021,0.025,0.021,2026,ENP_Nuclear,0.0249
0.021,0.026,0.021,2027,ENP_Nuclear,0.02606
0.02,0.027,0.02,2028,ENP_Nuclear,0.02694
0.02,0.028,0.02,2029,ENP_Nuclear,0.02761
0.02,0.027,0.02,2030,ENP_Nuclear,0.02674
0.02,0.026,0.02,2031,ENP_Nuclear,0.0259
0.019,0.025,0.019,2032,ENP_Nuclear,0.02523
0.019,0.025,0.019,2033,ENP_Nuclear,0.02474
0.018,0.025,0.019,2034,ENP_Nuclear,0.02438
0.018,0.024,0.018,2035,ENP_Nuclear,0.02404
0.018,0.024,0.018,2036,ENP_Nuclear,0.02376
0.017,0.024,0.017,2037,ENP_Nuclear,0.02353
0.017,0.024,0.017,2038,ENP_Nuclear,0.0232
0.016,0.023,0.017,2039,ENP_Nuclear,0.02278
0.016,0.023,0.016,2040,ENP_Nuclear,0.02229
0.016,0.022,0.016,2041,ENP_Nuclear,0.02171
0.015,0.022,0.016,2042,ENP_Nuclear,0.02112
0.015,0.021,0.015,2043,ENP_Nuclear,0.02058
0.015,0.021,0.015,2044,ENP_Nuclear,0.02002
0.014,0.02,0.015,2045,ENP_Nuclear,0.01943
0.014,0.02,0.014,2046,ENP_Nuclear,0.01884
0.014,0.019,0.014,2047,ENP_Nuclear,0.01829
0.013,0.019,0.014,2048,ENP_Nuclear,0.01793
0.013,0.019,0.014,2049,ENP_Nuclear,0.0177
0.013,0.018,0.013,2050,ENP_Nuclear,0.01755
0.013,0.018,0.013,2051,ENP_Nuclear,0.01747
0.012,0.018,0.013,2052,ENP_Nuclear,0.01743
0.012,0.019,0.013,2053,ENP_Nuclear,0.01742
0.012,0.019,0.013,2054,ENP_Nuclear,0.01744
0.012,0.019,0.012,2055,ENP_Nuclear,0.01746
0.011,0.019,0.012,2056,ENP_Nuclear,0.01744
0.011,0.019,0.012,2057,ENP_Nuclear,0.01738
0.011,0.019,0.012,2058,ENP_Nuclear,0.01722
0.011,0.018,0.012,2059,ENP_Nuclear,0.01708
0.011,0.018,0.011,2060,ENP_Nuclear,0.01688
0.011,0.018,0.011,2061,ENP_Nuclear,0.01671
0.01,0.018,0.011,2062,ENP_Nuclear,0.01652
0.01,0.018,0.011,2063,ENP_Nuclear,0.01632
0.01,0.018,0.011,2064,ENP_Nuclear,0.01613
0.01,0.018,0.011,2065,ENP_Nuclear,0.01594
0.01,0.018,0.011,2066,ENP_Nuclear,0.01584
0.01,0.018,0.011,2067,ENP_Nuclear,0.01578
0.01,0.018,0.011,2068,ENP_Nuclear,0.01575
0.01,0.018,0.011,2069,ENP_Nuclear,0.01575
0.01,0.018,0.011,2070,ENP_Nuclear,0.01578
0.01,0.019,0.012,2071,ENP_Nuclear,0.01586
0.01,0.019,0.012,2072,ENP_Nuclear,0.01598
0.01,0.02,0.012,2073,ENP_Nuclear,0.01616
0.01,0.02,0.012,2074,ENP_Nuclear,0.01638
0.01,0.02,0.012,2075,ENP_Nuclear,0.01666
0.011,0.021,0.012,2076,ENP_Nuclear,0.01695
0.011,0.021,0.013,2077,ENP_Nuclear,0.01731
0.011,0.022,0.013,2078,ENP_Nuclear,0.01764
0.011,0.022,0.013,2079,ENP_Nuclear,0.01797
0.011,0.023,0.013,2080,ENP_Nuclear,0.01824
0.011,0.023,0.014,2081,ENP_Nuclear,0.0185
0.011,0.023,0.014,2082,ENP_Nuclear,0.0187
0.012,0.023,0.014,2083,ENP_Nuclear,0.01887
0.012,0.024,0.014,2084,ENP_Nuclear,0.01901
0.012,0.024,0.015,2085,ENP_Nuclear,0.01912
0.012,0.024,0.015,2086,ENP_Nuclear,0.01921
0.012,0.024,0.015,2087,ENP_Nuclear,0.01929
0.012,0.024,0.016,2088,ENP_Nuclear,0.01935
0.013,0.025,0.016,2089,ENP_Nuclear,0.01942
0.013,0.025,0.016,2090,ENP_Nuclear,0.01949
0.013,0.025,0.016,2091,ENP_Nuclear,0.01958
0.013,0.025,0.017,2092,ENP_Nuclear,0.01967
0.013,0.026,0.017,2093,ENP_Nuclear,0.01981
0.014,0.026,0.017,2094,ENP_Nuclear,0.02001
0.014,0.026,0.018,2095,ENP_Nuclear,0.02028
0.014,0.027,0.018,2096,ENP_Nuclear,0.02061
0.014,0.028,0.018,2097,ENP_Nuclear,0.02103
0.014,0.028,0.019,2098,ENP_Nuclear,0.02153
0.015,0.029,0.019,2099,ENP_Nuclear,0.02209
0.015,0.03,0.019,2100,ENP_Nuclear,0.02252
1.588,1.588,1.588,2019,ENP_Oil,1.58795
1.543,1.543,1.543,2020,ENP_Oil,1.54297
1.555,1.555,1.555,2021,ENP_Oil,1.55452
1.58,1.58,1.58,2022,ENP_Oil,1.57962
1.558,1.558,1.558,2023,ENP_Oil,1.55781
1.516,1.516,1.516,2024,ENP_Oil,1.51606
1.474,1.474,1.474,2025,ENP_Oil,1.47416
1.436,1.432,1.436,2026,ENP_Oil,1.43229
1.408,1.388,1.408,2027,ENP_Oil,1.38815
1.386,1.335,1.385,2028,ENP_Oil,1.33556
1.368,1.274,1.367,2029,ENP_Oil,1.27493
1.349,1.212,1.35,2030,ENP_Oil,1.21083
1.328,1.15,1.333,2031,ENP_Oil,1.14696
1.307,1.092,1.315,2032,ENP_Oil,1.08637
1.283,1.039,1.295,2033,ENP_Oil,1.03154
1.26,0.994,1.276,2034,ENP_Oil,0.98255
1.238,0.954,1.258,2035,ENP_Oil,0.93936
1.22,0.919,1.243,2036,ENP_Oil,0.90137
1.203,0.889,1.232,2037,ENP_Oil,0.86791
1.194,0.86,1.222,2038,ENP_Oil,0.83607
1.187,0.829,1.22,2039,ENP_Oil,0.80316
1.184,0.794,1.217,2040,ENP_Oil,0.7664
1.177,0.756,1.217,2041,ENP_Oil,0.72706
1.181,0.716,1.221,2042,ENP_Oil,0.68806
1.182,0.679,1.227,2043,ENP_Oil,0.65132
1.185,0.647,1.231,2044,ENP_Oil,0.61824
1.185,0.618,1.235,2045,ENP_Oil,0.5885
1.192,0.593,1.24,2046,ENP_Oil,0.5615
1.202,0.571,1.249,2047,ENP_Oil,0.53762
1.213,0.553,1.259,2048,ENP_Oil,0.51907
1.223,0.544,1.27,2049,ENP_Oil,0.50683
1.229,0.54,1.28,2050,ENP_Oil,0.50015
1.231,0.542,1.285,2051,ENP_Oil,0.49973
1.235,0.55,1.292,2052,ENP_Oil,0.50324
1.235,0.562,1.294,2053,ENP_Oil,0.511
1.236,0.578,1.299,2054,ENP_Oil,0.52271
1.237,0.597,1.302,2055,ENP_Oil,0.53655
1.248,0.611,1.301,2056,ENP_Oil,0.55056
1.259,0.622,1.306,2057,ENP_Oil,0.56649
1.272,0.628,1.31,2058,ENP_Oil,0.57379
1.278,0.632,1.315,2059,ENP_Oil,0.57832
1.281,0.633,1.312,2060,ENP_Oil,0.57757
1.275,0.632,1.31,2061,ENP_Oil,0.57545
1.269,0.629,1.309,2062,ENP_Oil,0.56975
1.263,0.624,1.304,2063,ENP_Oil,0.5622
1.257,0.62,1.299,2064,ENP_Oil,0.5535
1.25,0.614,1.294,2065,ENP_Oil,0.54404
1.242,0.61,1.286,2066,ENP_Oil,0.53538
1.234,0.607,1.278,2067,ENP_Oil,0.5282
1.227,0.606,1.267,2068,ENP_Oil,0.5226
1.219,0.607,1.255,2069,ENP_Oil,0.51864
1.214,0.61,1.243,2070,ENP_Oil,0.51655
1.205,0.615,1.235,2071,ENP_Oil,0.51643
1.197,0.621,1.229,2072,ENP_Oil,0.51808
1.192,0.629,1.228,2073,ENP_Oil,0.52183
1.186,0.638,1.228,2074,ENP_Oil,0.52678
1.184,0.649,1.232,2075,ENP_Oil,0.53413
1.181,0.66,1.238,2076,ENP_Oil,0.54135
1.18,0.67,1.247,2077,ENP_Oil,0.55062
1.179,0.678,1.251,2078,ENP_Oil,0.55886
1.176,0.687,1.255,2079,ENP_Oil,0.56712
1.173,0.694,1.257,2080,ENP_Oil,0.57368
1.167,0.702,1.257,2081,ENP_Oil,0.57991
1.162,0.709,1.257,2082,ENP_Oil,0.58384
1.157,0.715,1.257,2083,ENP_Oil,0.58729
1.151,0.719,1.257,2084,ENP_Oil,0.59034
1.146,0.721,1.257,2085,ENP_Oil,0.59285
1.141,0.723,1.256,2086,ENP_Oil,0.59446
1.136,0.724,1.256,2087,ENP_Oil,0.59535
1.13,0.721,1.257,2088,ENP_Oil,0.5957
1.123,0.708,1.255,2089,ENP_Oil,0.59571
1.115,0.693,1.255,2090,ENP_Oil,0.59566
1.107,0.675,1.252,2091,ENP_Oil,0.59617
1.097,0.654,1.246,2092,ENP_Oil,0.59634
1.079,0.631,1.237,2093,ENP_Oil,0.59815
1.059,0.608,1.227,2094,ENP_Oil,0.60138
1.032,0.586,1.215,2095,ENP_Oil,0.60056
1.005,0.563,1.202,2096,ENP_Oil,0.59258
0.976,0.541,1.189,2097,ENP_Oil,0.58144
0.947,0.521,1.177,2098,ENP_Oil,0.56882
0.919,0.501,1.164,2099,ENP_Oil,0.55239
0.892,0.48,1.152,2100,ENP_Oil,0.53327
0.049,0.049,0.049,2019,ENP_OthRenew,0.04877
0.053,0.053,0.053,2020,ENP_OthRenew,0.05327
0.062,0.062,0.062,2021,ENP_OthRenew,0.06241
0.072,0.072,0.072,2022,ENP_OthRenew,0.07203
0.083,0.083,0.083,2023,ENP_OthRenew,0.08251
0.092,0.094,0.092,2024,ENP_OthRenew,0.09358
0.103,0.121,0.103,2025,ENP_OthRenew,0.12113
0.114,0.153,0.114,2026,ENP_OthRenew,0.1535
0.128,0.189,0.128,2027,ENP_OthRenew,0.18928
0.143,0.227,0.143,2028,ENP_OthRenew,0.22735
0.161,0.267,0.161,2029,ENP_OthRenew,0.26726
0.183,0.309,0.183,2030,ENP_OthRenew,0.30931
0.206,0.338,0.207,2031,ENP_OthRenew,0.33714
0.232,0.37,0.234,2032,ENP_OthRenew,0.36784
0.258,0.407,0.263,2033,ENP_OthRenew,0.40317
0.287,0.451,0.295,2034,ENP_OthRenew,0.44423
0.316,0.496,0.328,2035,ENP_OthRenew,0.48509
0.348,0.548,0.363,2036,ENP_OthRenew,0.53181
0.381,0.607,0.401,2037,ENP_OthRenew,0.58463
0.418,0.667,0.441,2038,ENP_OthRenew,0.63846
0.457,0.725,0.484,2039,ENP_OthRenew,0.69109
0.498,0.781,0.531,2040,ENP_OthRenew,0.74043
0.542,0.834,0.581,2041,ENP_OthRenew,0.78661
0.59,0.883,0.635,2042,ENP_OthRenew,0.83042
0.64,0.933,0.692,2043,ENP_OthRenew,0.87429
0.692,0.985,0.753,2044,ENP_OthRenew,0.91874
0.746,1.038,0.817,2045,ENP_OthRenew,0.96506
0.803,1.082,0.885,2046,ENP_OthRenew,1.00116
0.865,1.128,0.959,2047,ENP_OthRenew,1.03908
0.931,1.19,1.039,2048,ENP_OthRenew,1.09116
1.003,1.273,1.127,2049,ENP_OthRenew,1.1596
1.081,1.376,1.222,2050,ENP_OthRenew,1.24493
1.165,1.493,1.325,2051,ENP_OthRenew,1.34078
1.254,1.635,1.434,2052,ENP_OthRenew,1.45662
1.35,1.809,1.549,2053,ENP_OthRenew,1.59598
1.451,2.015,1.67,2054,ENP_OthRenew,1.76123
1.558,2.246,1.799,2055,ENP_OthRenew,1.94905
1.674,2.489,1.936,2056,ENP_OthRenew,2.15299
1.796,2.735,2.083,2057,ENP_OthRenew,2.36662
1.924,2.973,2.24,2058,ENP_OthRenew,2.57191
2.061,3.219,2.412,2059,ENP_OthRenew,2.78176
2.208,3.471,2.601,2060,ENP_OthRenew,2.98833
2.367,3.726,2.808,2061,ENP_OthRenew,3.19824
2.54,3.988,3.036,2062,ENP_OthRenew,3.40766
2.728,4.262,3.291,2063,ENP_OthRenew,3.61915
2.933,4.556,3.564,2064,ENP_OthRenew,3.83648
3.161,4.77,3.861,2065,ENP_OthRenew,3.98207
